Business_ID,Industry,Employee_Count,Revenue,Expenses,Profit_Margin,Loans_Taken,Loan_Default,Cash_Reserves,Financial_Stress_Score,Financial_Stress_Flag
B201817,Healthcare,22,500000.0,406764.38,18.65,0,0,64258.92,45.03,0
B206097,Manufacturing,40,609309.74,545541.17,10.47,0,0,89934.33,56.92,0
B200145,Food,48,500000.0,459699.67,8.06,1,1,50972.68,68.39,1
B202936,Services,12,500000.0,394577.32,21.08,0,0,54378.09,52.44,0
B207768,Healthcare,21,500000.0,411922.34,17.62,0,0,57580.63,58.25,0
B202112,Retail,19,500000.0,364681.82,27.06,0,0,79719.85,52.76,0
B205563,Services,15,500000.0,391385.49,21.72,0,0,71207.11,44.43,0
B208733,Retail,18,500000.0,350832.27,29.83,0,0,71374.99,45.25,0
B209793,Services,45,500000.0,374470.19,25.11,0,0,105957.01,60.86,1
B201936,Services,5,500000.0,432163.02,13.57,0,0,58682.52,57.3,0
B205721,Services,11,2519115.15,413116.46,17.38,0,0,51937.83,60.95,1
B209331,IT,9,500000.0,402197.77,19.56,1,0,96211.99,63.86,1
B206923,Services,26,500000.0,373701.67,25.26,0,0,71651.23,46.0,0
B208735,Food,23,500000.0,2022031.58,27.88,0,0,15821.27,46.46,0
B208111,Retail,30,500000.0,400135.18,19.97,1,0,86519.1,56.91,0
B204667,IT,25,500000.0,353642.09,29.27,0,0,80341.1,46.77,0
B204380,Retail,30,500000.0,453733.8,9.25,1,0,32483.31,62.02,1
B206369,Retail,29,500000.0,455768.24,8.85,0,0,44714.72,66.14,1
B201297,Manufacturing,32,500000.0,354040.52,29.19,0,0,101501.26,53.25,0
B205248,Manufacturing,66,500000.0,366725.88,26.65,1,0,34778.69,40.37,0
B207643,Retail,40,500000.0,445990.65,10.8,0,0,40170.84,56.08,0
B201228,IT,24,500000.0,345107.31,30.98,0,0,56862.47,43.72,0
B202702,Manufacturing,44,500000.0,390937.96,21.81,0,0,68700.74,49.67,0
B203057,Retail,39,500000.0,453487.15,9.3,0,0,58074.01,61.96,1
B203394,IT,8,500000.0,348467.83,30.31,0,0,58941.7,51.48,0
B209419,Retail,29,500000.0,424135.37,15.17,0,0,53023.71,49.38,0
B207661,Services,36,500000.0,1568885.9,25.31,0,0,78071.84,62.41,1
B209584,Manufacturing,62,500000.0,373634.4,25.27,1,1,87672.77,67.72,1
B206514,Retail,44,500000.0,447564.68,10.49,0,0,41494.96,57.8,0
B200610,Services,23,500000.0,404155.39,19.17,0,0,52941.67,52.88,0
B204820,Manufacturing,41,500000.0,421078.12,15.78,0,0,32368.58,45.01,0
B202768,Food,16,500000.0,394041.47,21.19,0,0,54025.01,56.57,0
B207718,Healthcare,18,500000.0,437163.55,12.57,1,0,42496.94,49.07,0
B208775,Retail,21,500000.0,406110.23,18.78,0,0,58294.56,48.66,0
B209853,Manufacturing,56,757320.15,615505.09,18.73,1,0,62359.4,62.73,1
B200246,Retail,22,500000.0,380882.64,23.82,1,0,55269.82,46.12,0
B206822,Services,12,500000.0,431680.61,13.66,0,0,38502.83,56.4,0
B204776,Retail,30,500000.0,408227.73,18.35,0,0,82458.76,50.84,0
B206025,Food,40,500000.0,361345.8,27.73,0,0,105016.87,49.57,0
B207417,IT,45,500000.0,340998.76,31.8,1,1,76842.15,59.95,0
B205212,Food,11,500000.0,384842.2,23.03,0,0,79757.46,55.26,0
B207448,Retail,27,500000.0,412122.5,17.58,0,0,22721.71,54.96,0
B208121,Services,35,500000.0,409940.4,18.01,1,0,56818.57,57.93,0
B202904,Food,34,789209.06,618542.87,21.62,0,0,126443.48,52.67,0
B204835,Manufacturing,55,500000.0,372873.03,25.43,1,1,73568.03,67.59,1
B206969,Retail,21,500000.0,384422.7,23.12,1,1,76859.73,59.05,0
B202870,Retail,51,500000.0,437334.74,12.53,0,0,49046.39,57.19,0
B204061,Retail,33,500000.0,419038.48,16.19,0,0,25464.05,54.27,0
B209115,Manufacturing,54,500000.0,362175.46,27.56,0,0,128636.29,44.51,0
B200740,Services,3,500000.0,409214.19,18.16,0,0,37986.44,51.5,0
B205160,Manufacturing,50,2790609.86,380808.15,23.84,0,0,46426.68,52.1,0
B202998,Services,18,500000.0,355677.52,28.86,1,0,16931.71,52.89,0
B208738,Services,11,500000.0,399439.72,20.11,1,0,45407.51,48.28,0
B200810,Retail,21,500000.0,453133.18,9.37,1,0,90031.8,51.46,0
B208441,Services,44,500000.0,380867.38,23.83,0,0,30590.42,54.59,0
B200793,Retail,44,500000.0,429051.24,14.19,1,0,80505.6,56.95,0
B207865,Food,11,500000.0,434809.42,13.04,0,0,58890.76,56.47,0
B209049,Food,18,500000.0,379687.57,24.06,0,0,75458.65,50.87,0
B200379,,33,500000.0,386477.22,22.7,0,0,89751.54,50.61,0
B206520,Healthcare,12,500000.0,403588.23,19.28,1,0,81196.45,56.27,0
B201461,Manufacturing,74,500000.0,406807.63,18.64,1,0,64391.52,58.96,0
B207230,healthcare,26,500000.0,405385.9,18.92,0,0,87934.66,58.61,0
B204257,Food,12,500000.0,377228.94,24.55,1,0,89486.25,50.04,0
B209264,Food,18,500000.0,406629.71,18.67,0,0,80560.84,55.72,0
B203084,Manufacturing,53,838931.46,655795.57,21.83,0,0,122953.81,45.61,0
B208053,Services,21,500000.0,322941.0,35.41,0,0,133758.8,53.32,0
B201276,Food,17,500000.0,419580.15,16.08,0,0,62565.13,58.43,0
B201103,Manufacturing,29,500000.0,325071.61,34.99,0,0,112955.07,53.68,0
B204747,Manufacturing,40,500000.0,396509.68,20.7,0,0,44052.23,47.24,0
B204148,IT,33,500000.0,392934.3,21.41,0,0,73676.84,49.57,0
B203240,Retail,25,500000.0,434664.75,13.07,0,0,46950.29,55.14,0
B208758,Retail,33,500000.0,418156.71,16.37,0,0,59157.79,52.97,0
B206211,Services,27,500000.0,377013.24,24.6,0,0,,48.59,0
B206784,,3,500000.0,361924.78,27.62,1,1,68722.61,56.99,0
B208490,Healthcare,8,500000.0,426179.12,14.76,0,0,48964.83,58.69,0
B200509,Services,18,500000.0,359518.27,28.1,1,0,40932.23,42.07,0
B207792,Retail,5,500000.0,392041.77,21.59,0,0,77937.34,57.89,0
B201551,services,37,500000.0,312524.31,37.5,0,0,20002.66,39.65,0
B203572,Retail,27,500000.0,401639.08,19.67,1,0,53715.51,53.78,0
B202329,Services,18,500000.0,398003.01,20.4,0,0,115238.74,55.11,0
B207445,Healthcare,25,500000.0,383472.71,23.31,0,0,72810.37,58.05,0
B208390,Manufacturing,23,500000.0,415940.76,16.81,0,0,353050.0,53.64,0
B208510,,3,500000.0,394565.41,21.09,1,0,89777.33,47.61,0
B207877,Food,41,500000.0,400252.14,19.95,1,0,49978.64,47.75,0
B205207,IT,25,500000.0,354576.89,29.08,0,0,,46.07,0
B203323,IT,38,500000.0,362491.23,27.5,0,0,100840.33,45.18,0
B205913,Food,13,500000.0,422754.05,15.45,0,0,28427.47,49.15,0
B203307,Retail,30,500000.0,374352.94,25.13,0,0,54748.07,52.42,0
B204166,Retail,27,500000.0,410106.86,,0,0,56926.11,56.45,0
B206585,Healthcare,9,592471.85,463742.46,21.73,0,0,84649.55,37.06,0
B208152,Services,28,500000.0,340917.34,31.82,0,0,96250.55,49.18,0
B208363,Manufacturing,32,503443.11,389745.64,22.58,1,1,73043.59,72.12,1
B209463,IT,17,500000.0,368218.5,26.36,0,0,112520.57,42.17,0
B201511,IT,12,500000.0,369704.5,26.06,1,0,82130.07,52.47,0
B202492,IT,26,582442.62,415076.98,28.74,0,0,,48.63,0
B203945,Retail,32,500000.0,419212.27,16.16,1,0,81779.28,57.09,0
B208257,Retail,29,500000.0,441937.77,11.61,1,0,357678.21,51.32,0
B205258,IT,23,500000.0,348927.39,30.21,0,0,59591.93,50.67,0
B203724,Retail,13,500000.0,435156.19,12.97,1,0,80097.89,55.85,0
B206383,Manufacturing,49,500000.0,348331.69,30.33,1,0,,44.52,0
B206286,Manufacturing,43,500000.0,404991.35,19.0,1,0,95938.73,57.88,0
B209595,Services,32,500000.0,361906.56,27.62,0,0,73438.01,46.66,0
B202735,IT,27,500000.0,371896.63,25.62,1,1,52450.44,69.71,1
B200222,Healthcare,3,500000.0,364248.54,27.15,0,0,134074.5,49.46,0
B207056,Manufacturing,46,500000.0,403875.99,19.22,0,0,15457.88,49.7,0
B205322,Healthcare,5,500000.0,422111.43,15.58,1,0,63111.39,54.98,0
B207421,Retail,19,500000.0,466138.71,,0,0,76299.77,53.26,0
B209753,IT,26,500000.0,406925.92,18.61,0,0,67908.13,53.24,0
B202504,Manufacturing,49,3023296.77,434321.8,13.14,1,0,37488.59,53.94,0
B209112,Manufacturing,61,686475.45,545149.21,20.59,1,0,102470.74,63.14,1
B203073,IT,27,500000.0,370397.91,25.92,0,0,65542.21,54.51,0
B206008,Manufacturing,45,500000.0,391410.01,21.72,0,0,68159.69,57.48,0
B205726,Healthcare,15,500000.0,358749.09,28.25,0,0,56174.27,47.36,0
B206922,Food,9,2050904.14,377714.14,24.46,0,0,96994.6,49.27,0
B203626,IT,10,592328.55,436298.08,26.34,1,0,51881.63,54.27,0
B206928,Food,6,500000.0,381487.08,23.7,0,0,59514.72,45.03,0
B205236,Healthcare,19,1908284.22,404417.02,19.12,0,0,75584.49,51.51,0
B200094,Food,36,500000.0,423022.08,15.4,1,0,46279.5,44.93,0
B208438,Healthcare,16,500000.0,402016.4,19.6,1,0,93265.21,51.46,0
B209797,Healthcare,21,500000.0,399552.64,20.09,0,0,86247.04,47.52,0
B200640,Healthcare,12,500000.0,370911.33,25.82,1,0,164834.7,46.75,0
B205755,Retail,28,500000.0,407142.05,18.57,0,0,66024.9,52.68,0
B209719,Manufacturing,61,500000.0,402828.2,19.43,1,0,71950.76,56.79,0
B203201,Retail,26,500000.0,384709.12,23.06,1,0,627961.51,44.48,0
B207374,Retail,27,500000.0,483701.26,3.26,1,0,52193.25,62.97,1
B200010,Manufacturing,42,500000.0,370190.21,25.96,1,0,61390.15,44.41,0
B204546,Healthcare,32,500000.0,372827.19,25.43,0,0,41228.96,50.06,0
B200221,Retail,26,500000.0,392556.89,21.49,0,0,75182.27,57.96,0
B202945,Retail,36,500000.0,424883.93,15.02,1,0,153856.41,50.03,0
B201156,Retail,14,500000.0,408260.95,18.35,0,0,58271.94,63.44,1
B203560,Manufacturing,53,500000.0,365959.27,26.81,0,0,58883.27,44.86,0
B209164,Retail,36,500000.0,420577.89,15.88,1,0,89574.73,55.21,0
B202654,Food,20,500000.0,414768.47,17.05,0,0,58141.62,55.86,0
B202552,Retail,23,500000.0,356094.19,,1,0,,43.34,0
B203125,Retail,3,500000.0,395536.37,20.89,0,0,57776.02,56.19,0
B200489,Retail,27,500000.0,435857.32,12.83,1,1,29569.6,68.07,1
B204449,Manufacturing,39,500000.0,443167.56,11.37,0,0,56842.43,54.96,0
B200791,Services,14,500000.0,412929.76,17.41,0,0,62322.48,51.82,0
B200230,Manufacturing,45,500000.0,426514.77,14.7,1,0,68390.13,60.0,1
B200612,Services,3,500000.0,381096.89,23.78,0,0,94409.0,39.35,0
B200822,Services,30,500000.0,392852.7,21.43,0,0,112705.43,48.75,0
B201789,Food,32,500000.0,363664.81,27.27,1,0,62071.57,52.44,0
B207489,Retail,37,1092285.71,878496.94,19.57,0,0,204382.15,52.98,0
B209087,Healthcare,25,500000.0,400129.82,19.97,0,0,88092.15,48.58,0
B208459,Retail,9,500000.0,397467.7,20.51,0,0,50952.62,55.01,0
B200816,retail,40,500000.0,431197.81,13.76,0,0,63118.24,57.93,0
B202006,,48,500000.0,347875.33,30.42,1,0,52568.07,55.68,0
B207464,Services,26,500000.0,344867.46,31.03,0,0,108692.05,52.35,0
B209859,Food,32,500000.0,404845.24,19.03,0,0,67091.35,47.37,0
B209223,Services,9,500000.0,379596.57,24.08,0,0,94664.22,44.97,0
B201576,Services,21,500000.0,381832.14,23.63,1,0,72468.1,52.85,0
B202808,Food,23,690910.53,592151.17,14.29,1,0,86893.39,53.32,0
B203408,Retail,28,500000.0,425797.23,14.84,0,0,73518.26,63.55,1
B209601,Retail,28,500000.0,330506.69,33.9,1,0,125512.62,55.31,0
B208689,Healthcare,17,500000.0,380016.99,24.0,0,0,74784.93,46.26,0
B204361,Services,14,500000.0,376560.65,24.69,1,0,87999.02,51.57,0
B201196,Retail,31,500000.0,402288.06,19.54,1,0,115593.51,49.22,0
B205787,Retail,10,500000.0,433602.32,13.28,1,0,58664.45,56.33,0
B208847,healthcare,5,500000.0,2723720.13,17.93,0,0,229495.38,53.25,0
B207687,IT,3,500000.0,345119.38,30.98,1,0,49073.48,48.39,0
B200739,Manufacturing,47,500000.0,389236.78,22.15,1,0,78050.37,57.77,0
B203149,Services,44,500000.0,365238.08,,1,0,62978.88,48.31,0
B208057,Services,29,500000.0,346764.75,30.65,0,0,57642.4,49.62,0
B209723,Manufacturing,35,500000.0,416053.63,16.79,0,0,59705.43,56.34,0
B209392,Manufacturing,49,500000.0,396927.87,20.61,0,0,0.0,55.26,0
B206235,Manufacturing,55,500000.0,358969.47,28.21,0,0,105517.04,46.9,0
B205067,Manufacturing,42,500000.0,392838.66,21.43,0,0,98742.96,43.63,0
B204016,Manufacturing,20,500000.0,387688.41,22.46,0,0,94708.27,50.6,0
B201054,Food,36,500000.0,385103.41,22.98,0,0,42890.51,44.85,0
B206061,Healthcare,3,658283.21,489402.13,25.65,0,0,67132.24,50.69,0
B202245,Manufacturing,46,500000.0,430614.33,,1,0,55190.1,48.68,0
B206827,services,3,3166883.14,331405.77,33.72,0,0,123123.13,36.56,0
B202393,Healthcare,17,500000.0,418455.35,16.31,0,0,75099.35,50.77,0
B201702,Services,16,500000.0,296485.99,40.7,0,0,89011.45,35.95,0
B203869,Retail,33,503438.75,380480.79,24.42,1,0,69654.66,55.03,0
B200275,Manufacturing,37,500000.0,349518.71,30.1,1,0,114668.94,43.05,0
B207937,Food,7,500000.0,438651.11,12.27,1,1,58472.89,80.17,1
B206259,Healthcare,32,500000.0,417928.75,16.41,0,0,13147.78,53.84,0
B202746,Retail,23,500000.0,420707.05,15.86,0,0,54374.28,45.39,0
B202339,Manufacturing,62,500000.0,388057.56,22.39,0,0,66780.25,52.62,0
B208931,Manufacturing,36,500000.0,352690.56,29.46,1,0,87360.1,43.86,0
B201457,IT,20,500000.0,348718.21,30.26,0,0,56142.54,53.64,0
B201353,Food,15,500000.0,339098.43,32.18,0,0,117122.61,47.55,0
B207628,Retail,30,500000.0,477720.11,4.46,1,0,52957.3,56.73,0
B201608,IT,29,500000.0,375327.4,24.93,0,0,90291.59,52.52,0
B204086,Healthcare,27,500000.0,406377.7,18.72,0,0,56425.06,41.39,0
B203067,IT,26,500000.0,382055.21,23.59,1,0,94137.15,49.08,0
B207310,Manufacturing,34,500000.0,361332.84,27.73,0,0,85260.78,43.08,0
B204864,Retail,38,500000.0,438247.23,12.35,1,1,77130.7,70.43,1
B206516,Services,3,500000.0,339101.25,32.18,0,0,140352.57,47.53,0
B201613,Manufacturing,60,500000.0,385693.86,22.86,1,0,,53.62,0
B208548,,28,516733.13,413299.46,20.02,0,0,45306.05,48.51,0
B204068,Manufacturing,66,500000.0,411161.03,17.77,1,0,100350.9,65.02,1
B209716,Manufacturing,64,500000.0,355547.18,28.89,0,0,75459.36,57.67,0
B205881,Healthcare,31,500000.0,411099.1,17.78,0,0,65664.46,52.9,0
B201863,IT,16,546400.66,372180.25,31.89,0,0,114164.43,39.25,0
B201282,Retail,45,500000.0,1807148.12,21.17,0,0,81140.45,61.04,1
B206931,Food,5,500000.0,372369.76,25.53,0,0,57222.76,47.6,0
B201736,Food,3,500000.0,417230.07,16.55,1,0,57983.97,56.76,0
B202249,,52,500000.0,420022.86,16.0,0,0,78954.24,57.08,0
B209755,Retail,35,500000.0,382646.82,23.47,0,0,96128.09,53.42,0
B201764,Healthcare,18,500000.0,403389.68,19.32,0,0,59869.86,59.31,0
B203026,retail,20,500000.0,423052.01,15.39,1,0,70165.05,46.2,0
B204126,Services,24,2036131.49,347216.36,30.56,1,0,55143.62,42.52,0
B204930,Food,11,500000.0,423500.36,15.3,0,0,58555.58,56.45,0
B207429,Retail,49,500000.0,452307.33,9.54,1,0,,60.32,1
B203165,IT,32,628307.29,426500.64,32.12,0,0,84214.75,54.55,0
B203566,Retail,18,500000.0,430050.05,13.99,1,0,89598.56,59.74,0
B209074,Food,38,500000.0,411068.56,17.79,0,0,129116.17,42.38,0
B208760,IT,28,524096.68,381127.92,27.28,0,0,114595.13,54.64,0
B208209,Food,27,500000.0,402263.8,19.55,0,0,71755.6,54.35,0
B204168,Retail,39,500000.0,2371451.13,20.05,1,1,75569.2,71.57,1
B201619,Manufacturing,68,500000.0,399719.16,20.06,0,0,80849.88,59.37,0
B208708,Services,13,500000.0,353217.73,29.36,0,0,85725.71,44.53,0
B206017,Food,9,500000.0,369861.8,26.03,0,0,65584.07,47.6,0
B203338,Retail,16,500000.0,425171.14,14.97,0,0,30571.14,55.62,0
B207076,Services,32,500000.0,342029.89,31.59,0,0,68696.11,54.97,0
B204845,IT,24,537887.29,403077.39,25.06,0,0,67012.73,48.21,0
B207640,Healthcare,17,500000.0,400038.36,19.99,1,0,76371.34,48.55,0
B202417,IT,6,500000.0,366130.12,26.77,0,0,89722.08,45.91,0
B202428,IT,25,500000.0,356273.33,28.75,0,0,96225.77,55.61,0
B200194,Manufacturing,37,500000.0,387993.51,22.4,0,0,91449.28,48.75,0
B209812,Healthcare,13,500000.0,359455.22,28.11,0,0,110125.35,41.71,0
B200991,,27,500000.0,431529.61,13.69,0,0,57302.83,55.66,0
B207951,Manufacturing,50,508587.88,446484.66,12.21,0,0,71279.5,65.41,1
B202015,Food,31,500000.0,393236.29,21.35,0,0,71584.43,53.59,0
B208991,IT,19,500000.0,327955.05,34.41,0,0,78267.23,49.99,0
B204304,Food,8,500000.0,364415.26,27.12,1,0,138498.97,36.42,0
B205294,Manufacturing,15,500000.0,386407.77,22.72,0,0,81172.67,48.88,0
B208937,Services,46,500000.0,423243.74,15.35,1,0,52510.93,50.82,0
B200054,Food,23,500000.0,407975.64,18.4,0,0,75626.11,55.23,0
B201304,Healthcare,6,500000.0,416548.97,16.69,0,0,65100.64,50.0,0
B208377,,33,500000.0,393850.79,21.23,0,0,55958.16,47.76,0
B204154,Retail,28,500000.0,361666.82,27.67,0,0,107506.49,51.1,0
B200849,Manufacturing,60,500000.0,401710.54,19.66,1,0,93817.0,51.46,0
B202951,Services,23,500000.0,383321.67,23.34,1,0,49925.91,55.34,0
B205163,Food,62,500000.0,366246.8,26.75,1,0,0.0,53.2,0
B204707,Healthcare,3,500000.0,1354593.04,14.16,0,0,68588.49,53.63,0
B203339,Services,22,565830.98,459502.29,18.79,0,0,126650.16,54.55,0
B206806,Retail,45,500000.0,422805.12,15.44,1,0,34018.06,57.99,0
B205622,Manufacturing,51,539894.79,407794.89,24.47,0,0,110861.91,53.45,0
B201516,Retail,27,500000.0,456039.9,8.79,0,0,72371.49,57.86,0
B200727,Healthcare,3,500000.0,378243.39,24.35,0,0,94886.44,50.49,0
B208744,IT,28,556556.91,396129.85,28.82,1,0,110520.91,51.51,0
B204480,Food,34,500000.0,375914.52,24.82,0,0,42894.25,52.72,0
B209847,Retail,43,500000.0,1362397.23,24.62,1,0,89007.65,53.25,0
B202159,Healthcare,11,500000.0,396535.15,,0,0,65612.89,55.66,0
B201711,Services,19,500000.0,345903.84,30.82,1,1,117292.88,60.41,1
B203481,Manufacturing,50,500000.0,421482.85,15.7,0,0,79313.14,47.55,0
B201695,Retail,25,500000.0,398517.8,20.3,0,0,90493.16,57.39,0
B203259,Retail,20,500000.0,379109.06,24.18,0,0,80816.93,51.14,0
B204516,Services,19,525652.04,350472.07,33.33,0,0,129549.39,53.24,0
B207196,Manufacturing,37,500000.0,406166.87,18.77,1,0,59063.97,46.79,0
B205335,Healthcare,7,500000.0,403419.1,19.32,1,0,74400.1,50.76,0
B206438,Services,20,500000.0,341863.73,31.63,0,0,90950.79,49.75,0
B201446,IT,8,500000.0,331872.17,33.63,0,0,75234.87,51.02,0
B205647,Retail,11,500000.0,441988.21,11.6,0,0,59827.46,52.06,0
B201462,Food,22,502745.09,420806.16,16.3,1,0,464042.83,49.96,0
B209299,Manufacturing,37,500000.0,438606.15,12.28,0,0,83510.6,43.9,0
B208872,Services,3,500000.0,318374.3,36.33,0,0,128983.76,39.39,0
B204715,Food,23,500000.0,378738.89,24.25,0,0,74251.97,60.37,1
B208500,Manufacturing,60,500000.0,418477.35,16.3,0,0,68690.91,54.75,0
B209258,Manufacturing,47,698485.37,602880.2,13.69,0,0,69661.27,58.01,0
B208337,Food,25,500000.0,431577.34,13.68,0,0,60018.39,57.05,0
B209735,Healthcare,26,500000.0,369932.78,26.01,1,0,66312.93,52.02,0
B206301,IT,23,500000.0,339907.16,32.02,1,0,75733.22,43.92,0
B201400,Food,39,500000.0,387124.76,22.58,0,0,330102.93,53.17,0
B200986,Food,15,500000.0,407567.7,18.49,0,0,80996.85,52.19,0
B206926,Healthcare,7,500000.0,404696.56,19.06,0,0,73458.35,53.31,0
B205094,Manufacturing,56,500000.0,388705.08,22.26,0,0,58796.87,48.29,0
B204942,Healthcare,11,500000.0,364559.07,27.09,0,0,40969.97,58.84,0
B209219,Services,40,500000.0,420134.46,15.97,1,0,33891.26,52.02,0
B206467,Food,30,500000.0,384525.61,23.09,0,0,18743.83,52.01,0
B209318,Manufacturing,51,500000.0,414480.36,17.1,1,0,82677.21,53.2,0
B202948,Services,21,500000.0,391890.23,21.62,0,0,68177.96,44.65,0
B203322,Retail,15,500000.0,412028.26,17.59,1,0,40117.77,48.76,0
B205897,Healthcare,13,500000.0,347939.57,30.41,1,0,99363.32,50.44,0
B204483,Retail,28,500000.0,398609.22,20.28,0,0,84097.42,54.94,0
B204143,Services,9,500000.0,426565.68,14.69,0,0,56750.89,57.29,0
B205013,Healthcare,26,500000.0,366680.43,26.66,0,0,91321.13,41.65,0
B208253,IT,38,500000.0,326808.43,34.64,0,0,127886.94,48.56,0
B205407,IT,16,500000.0,2264294.69,28.53,1,1,93440.84,59.18,0
B201201,Healthcare,18,500000.0,403976.82,19.2,1,0,55084.22,43.5,0
B209094,Manufacturing,30,500000.0,385844.15,22.83,1,0,66648.39,56.64,0
B203371,Retail,38,500000.0,367311.65,26.54,0,0,84087.06,50.91,0
B208780,Retail,53,500000.0,422585.92,15.48,0,0,84216.66,63.08,1
B207663,Healthcare,18,500000.0,393102.69,,0,0,78972.48,47.58,0
B208875,Manufacturing,42,500000.0,351645.22,29.67,0,0,58613.89,52.05,0
B204834,Healthcare,32,500000.0,412122.56,17.58,0,0,74538.47,66.49,1
B202105,Healthcare,29,500000.0,385799.34,22.84,0,0,82956.66,49.93,0
B207753,,41,500000.0,457998.26,8.4,0,0,51248.62,49.54,0
B200594,Services,7,500000.0,404291.52,19.14,0,0,121808.73,51.44,0
B201440,Food,25,500000.0,437627.16,12.47,0,0,15776.93,55.97,0
B205749,Retail,48,565134.98,404002.93,28.51,1,0,76524.66,41.56,0
B200709,Services,9,500000.0,333547.45,33.29,0,0,75507.53,44.16,0
B209524,Services,15,500000.0,367889.62,26.42,0,0,562297.56,42.54,0
B209800,IT,19,500000.0,316154.58,36.77,0,0,119700.72,43.4,0
B203070,Services,42,2572917.09,342828.81,31.43,0,0,68199.61,36.87,0
B205044,Services,20,500000.0,337248.53,32.55,0,0,,40.49,0
B201422,Healthcare,9,500000.0,407220.53,18.56,0,0,59265.95,40.07,0
B202131,Retail,25,500000.0,381460.69,23.71,1,0,78059.22,47.3,0
B204683,Retail,19,500000.0,436974.58,12.61,1,1,63238.05,79.46,1
B206176,Services,18,500000.0,442783.88,11.44,0,0,40106.23,55.73,0
B207093,IT,4,500000.0,289308.6,42.14,0,0,114335.61,43.94,0
B207987,IT,44,2761307.82,422267.61,15.55,0,0,31478.68,57.2,0
B200876,Manufacturing,41,500000.0,361722.89,27.66,0,0,103603.18,49.84,0
B205021,Retail,4,500000.0,397347.05,20.53,1,0,46467.23,48.46,0
B202123,Food,7,500000.0,2066544.16,27.05,1,0,89854.01,49.95,0
B200554,Healthcare,24,500000.0,426453.19,14.71,0,0,95807.44,54.66,0
B207901,Manufacturing,51,565758.44,438366.43,22.52,1,0,64525.81,49.48,0
B208001,manufacturing,50,500000.0,367813.59,26.44,0,0,75468.38,50.45,0
B205861,Food,17,500000.0,394516.94,21.1,0,0,106217.6,47.78,0
B207286,,21,500000.0,428794.52,14.24,0,0,89298.0,47.8,0
B203838,Services,23,500000.0,367018.86,26.6,0,0,70039.92,51.88,0
B200689,Retail,26,500000.0,408373.66,18.33,1,0,72663.3,52.12,0
B207506,Retail,43,500000.0,431131.44,,1,0,41245.25,52.42,0
B203244,Healthcare,32,500000.0,378228.34,24.35,0,0,100743.75,49.29,0
B205848,Retail,37,500000.0,435001.26,13.0,0,0,63443.65,58.41,0
B204943,Retail,9,500000.0,386240.18,22.75,1,0,56225.95,53.3,0
B209472,Services,22,500000.0,381807.49,23.64,1,0,93866.59,48.83,0
B203809,Manufacturing,51,500000.0,410640.74,17.87,0,0,61933.04,53.01,0
B209271,Food,24,574368.03,450633.38,21.54,0,0,102065.1,55.64,0
B202062,Services,14,500000.0,362048.62,27.59,0,0,153081.99,40.86,0
B208596,Retail,48,500000.0,439768.31,12.05,1,0,65260.84,60.09,1
B209426,Food,26,500000.0,436883.85,12.62,0,0,52937.28,55.84,0
B203524,,44,500000.0,399955.87,20.01,0,0,80785.06,47.94,0
B201652,Food,11,500000.0,411318.81,17.74,0,0,54026.74,59.35,0
B208342,Manufacturing,56,500000.0,1637862.13,26.57,1,0,43793.25,44.31,0
B203929,Food,22,500000.0,371277.69,25.74,1,0,47011.43,65.9,1
B209598,Services,15,500000.0,429446.18,14.11,1,0,67999.18,52.16,0
B200130,Services,33,500000.0,337097.42,32.58,0,0,95993.15,45.46,0
B208959,Services,24,500000.0,380432.25,23.91,0,0,64457.68,53.04,0
B206621,Services,21,500000.0,344653.37,31.07,0,0,73825.46,52.15,0
B208909,Services,31,1915259.71,394400.77,21.12,0,0,103571.0,53.71,0
B200172,IT,30,500000.0,403879.01,19.22,0,0,86858.31,49.42,0
B205556,Food,3,500000.0,402771.56,19.45,0,0,44358.06,48.35,0
B200103,Healthcare,22,500000.0,363095.86,27.38,0,0,52690.96,62.24,1
B204537,IT,18,857552.23,639971.32,25.37,0,0,146502.62,52.53,0
B204026,Manufacturing,44,945446.61,769912.43,18.57,0,0,108887.96,59.39,0
B202797,IT,5,3231309.49,402188.53,19.56,0,0,65380.36,55.09,0
