hour_of_day,day_of_week,is_weekend,is_peak_hour,active_users,requests_per_minute,avg_request_size_kb,api_calls_per_minute,db_queries_per_minute,background_jobs_count,cache_hit_ratio,allocated_cpu_cores,allocated_memory_gb,container_count,running_services_count,network_in_mbps,network_out_mbps,disk_read_ops,disk_write_ops,avg_response_time_ms,error_rate_percent,scheduled_job_flag,release_day_flag,cpu_usage_percent,memory_usage_percent
11,3,0,0,4910,4218.330939584529,68.40690999018943,1566.4511781503907,1607.4141740070963,2,0.7065405088979471,4,9.421754270661705,15,40,79.72429082352025,70.31081513618598,1274.8293561163528,1170.4452680536722,90.46754549114107,0.9529529239752286,0,0,100.0,81.0975892593584
7,2,0,0,1270,1674.7098084904471,43.67502587694138,520.2473216235678,292.1845306163498,1,0.5720240927028917,16,48.91613393052067,8,26,27.426251199274873,22.172211801448746,426.02490701816424,103.5247540079011,76.44720477771321,1.6023493811252991,0,0,47.35293687639611,44.80082357563862
23,0,0,1,691,879.4910871006397,103.6638682794248,284.0852984172364,179.01978283872353,1,0.8696749392126449,32,88.16153420304622,15,53,4.457870237493803,4.014873703045823,140.87296531681804,107.48641205199293,44.01723582896762,1.142373576956309,0,0,27.09748632000038,74.49914751136525
10,6,1,0,3364,3354.6043194740564,22.570125607702256,852.0915888405152,500.9112951414459,3,0.6989378311111993,4,12.697965128552852,19,35,55.53168033908734,59.47681692994931,741.4030754407571,124.01194650617767,100.58717860502611,0.14036303365956,0,0,91.44077445551429,72.96995868207429
18,4,0,1,773,626.7658251926645,25.697023098388485,332.627289296181,142.1066645399859,1,0.5454923648771303,32,90.95525600243782,4,35,12.397197638897643,12.856479441235598,86.62476075736173,49.5167687701316,41.215103348930505,1.4295987127135001,0,0,33.635388201957156,41.81524269304257
16,1,0,0,4947,4356.395879768973,30.84310789718308,1122.0759907960082,1673.944437858457,2,0.8379097951813349,8,17.49780961691652,12,44,70.79088603818157,73.83861980362744,845.3500284907738,1105.3944053609657,90.73795833139195,0.08954047482858851,0,0,100.0,75.63299763663649
7,0,0,0,787,767.2925435163644,73.73514325231152,257.2935345713854,208.2040260247935,0,0.8667426308108607,4,13.332817951951512,9,10,14.94797863927337,13.146544031790848,136.13978803652753,157.518356332422,63.47775615982035,0.30184256961806466,0,0,30.494448122245288,38.4161063138122
2,1,0,0,4903,6725.129622871327,41.14740082353914,1364.8998510000938,1512.0639294551322,2,0.5505323626831337,32,124.46788376593136,6,48,88.46469494576624,85.33473155575605,925.0895583805384,939.1297140846648,117.20097172396072,0.0,0,0,100.0,69.12497240525047
2,4,0,0,1349,1518.5949015047438,118.75586554007471,568.8119102179867,299.86159648248235,2,0.7188189771259823,16,40.74971142515648,15,24,16.556278168898753,18.629041382720768,180.37786288575634,69.24513239307275,62.57249653196882,1.6132083262099384,0,0,36.226589107898725,52.86241610459404
0,0,0,0,3530,5093.355345880313,27.437999058713903,1741.5212206653387,1402.8554296910706,1,0.7310149615393964,16,38.64284280575727,19,13,67.67557506223034,61.25665323519498,960.3547693366361,674.0151415831251,96.34545920572671,2.1121319069110913,0,0,100.0,68.0887699011942
4,3,0,0,389,526.0851255077721,97.64516121872772,256.54057293740493,166.7506848954642,3,0.6125648412817337,8,29.40897257181726,1,44,2.645488923471064,2.7435119650509514,97.48965972334423,102.75814361572488,62.090086728534075,1.512088414125584,0,0,25.677146159564916,41.79813657190204
9,6,1,0,202,202.19709662994256,16.021165128281492,98.29315513365394,44.89514376630643,3,0.8836023705924848,8,20.33594586523213,9,24,2.4916682418927154,2.254894739163127,61.939703630020006,39.86218045264671,62.54681128765665,0.6923508709009584,0,0,19.720451112227295,46.33234227512473
6,6,1,0,1471,2047.2694126309543,45.646354664444736,441.08929834034495,346.54059611788665,0,0.7547613802767082,4,11.02333772855025,11,24,30.18906299378343,29.992196979266303,285.9776637887016,298.00228935341795,79.4114465540043,3.294385615036166,0,0,61.29373471284043,54.92490755855944
8,2,0,0,3101,2734.1746110796303,33.03268752369619,673.5517992048634,753.2686047044928,4,0.774716679440513,4,9.777499091672421,12,40,37.494322236202905,41.57036914054486,1054.4662457400075,260.230131197756,83.240435265001,1.6548971795850456,1,0,69.31457856565575,69.10676112322574
6,0,0,0,476,392.83435781527385,117.33613409247914,220.71414211476446,82.36510529198284,3,0.6718280284661796,8,26.057843341991386,18,5,4.193973356307581,4.058979594028593,83.49036470635745,71.36705622119074,61.387106174092935,0.6037591608563698,0,0,20.126752509944616,50.24088482461183
8,4,0,0,3608,4423.32387817867,7.9590166744074615,2285.616960938625,1761.7980905590719,3,0.6178409992398254,8,23.20104922339123,12,47,85.71939603447106,94.91724592633132,1496.7834027804604,1019.1334307798718,78.04354880955628,1.4381233124343014,0,1,100.0,76.2048964633584
7,0,0,0,1185,1231.4758474326602,87.99199545556438,438.1516645777905,286.0883260791237,0,0.8850427561626106,8,21.918384776506187,16,39,20.845997770763347,18.984542742818512,395.04054986234576,248.90250443461503,52.05632789596181,1.3991786594318625,0,0,38.99935744170852,63.52012418137666
11,1,0,0,2422,2496.108309167852,33.48804442110327,665.3371543555121,574.970177679914,3,0.7558021794593143,16,40.34399340131323,14,45,44.15436541970384,42.93194989791884,551.0732402235329,404.8233700701689,72.32214769068197,2.2626790956469165,0,0,68.50771462228671,75.02551704741455
1,5,1,0,3379,4328.6535226572805,98.2935961974612,1317.2634388756042,1522.9938733376162,4,0.6156256614086567,8,31.273938504942926,3,15,47.16288033644761,43.31135031675319,1769.0307029031783,765.8780888847904,76.16943507451973,1.4294207628164166,1,0,100.0,39.262536683309285
0,0,0,0,999,1393.6776067965566,40.79080595229615,645.5663427401964,244.3196215055726,5,0.7045293065848524,16,34.733792253081695,1,7,9.536243588861133,11.402229879599972,201.4903870508173,78.92464887819305,52.94589256602832,1.2187429019515381,1,0,41.88418585901468,23.555718999343977
15,6,1,0,1423,1459.3190208693748,26.53768817632057,843.7741637012913,174.82075158782055,4,0.7667808874747214,4,10.195045015816593,7,52,11.62070263774866,13.182857327719702,92.31250486657432,46.82376084827255,78.41764325036792,1.9148777472632086,1,0,43.39097192957924,55.925436736612355
22,6,1,1,1006,1033.6747334682452,84.6995829136752,461.32410624326684,368.1387539268,0,0.766475449374912,8,21.53363889980306,18,10,11.959135124883884,10.744181723382194,391.68555838027584,202.97764098831777,63.23020144038765,2.8509735949559105,0,0,50.10519436482081,53.573763288681725
22,6,1,1,1751,2055.1412188606787,34.62130160641313,432.7680223386524,568.6824553212176,4,0.7677119321748658,8,29.082365729179067,2,25,19.373408467125184,16.933057484066733,453.3088103678072,207.54614519667473,76.44210282454699,0.7432364956252945,1,0,52.13454198773794,35.35020222164698
23,3,0,1,2991,3760.370507675817,60.83789004751779,1730.8506031490533,669.5228055700526,2,0.5811715637571595,32,124.91076254326225,11,13,41.90892534047653,43.97115447358151,681.778158339989,286.3912050725775,90.86448643099256,1.1906200861214218,0,0,90.40450893034185,50.090863739248434
4,0,0,0,2532,2385.230232041997,20.12634356611517,1378.4261185763512,483.79044463533637,2,0.7663343465014516,16,32.24676316665581,3,54,20.515555274763344,18.05018107751558,265.19472276202447,462.59639240193087,65.8873795991525,1.3775311960761965,0,0,54.96195270796373,63.79319619428346
2,2,0,0,1353,1946.7984257228345,88.32877126996485,668.6403882884778,443.276492109067,2,0.6659591542992438,8,31.35787742417027,10,24,38.854914597394185,33.46585836661957,299.5054583982185,268.49423038163275,71.99778542465306,1.2103130840848293,0,1,47.89027986530884,45.32589151964877
11,0,0,0,420,528.3984580124916,51.78616358119537,302.99544410027204,160.69511620702167,1,0.7722018319163746,8,31.3919973786167,13,23,5.184717636222761,4.282134643973824,204.1284697196975,56.63226291588137,53.82818224767081,1.050952565734499,0,0,20.602467432323472,52.31448461099356
7,5,1,0,3030,3749.9682019117363,21.16667233528501,1755.9148484360346,901.697189563648,0,0.8199143714955566,32,122.32617943137818,19,30,31.152761339362996,29.14633867664219,1127.7867913487933,229.17011133934173,80.98363531796888,0.9931349473060708,0,0,71.85178351863885,80.49522615673959
21,6,1,1,2346,3361.6700735504887,90.28343038096293,927.5997190627056,735.3514359567467,0,0.6106233936188014,16,61.428997595943116,19,18,55.64126107236457,50.82268810398987,382.5294400913151,610.7057404673179,91.3194369148313,1.2940469608070404,0,0,88.17242554829046,64.16406370870129
2,1,0,0,4848,6957.294777505417,16.88665208364967,1795.8324764271235,2324.710133797725,2,0.5578958271609983,4,14.420808045602072,10,28,78.73552873243428,67.89211079913359,2058.6201272466064,1549.1346232608767,117.98300086485887,0.6350672092085302,0,0,100.0,58.710819753175315
0,6,1,0,2175,1946.37505865383,71.10434858853111,526.5330684281358,236.59076277932223,2,0.7901111703241687,16,41.6051605005583,13,7,13.192254537701405,14.694250189533234,354.80006601108715,157.57618021710135,56.99198566910641,0.5289925457497772,0,0,28.779685685179537,42.76331138243454
2,0,0,0,3016,2719.083404002296,74.8607945143559,1304.3166553114097,804.1990093875845,2,0.8326470027981315,16,57.64251220462222,3,49,19.07413628763429,15.582766538023787,672.0410121609965,434.2746919024396,76.01801831169446,0.8601504370119946,0,0,57.59245346435069,56.328797093903304
4,3,0,0,4195,5593.462354437744,111.99030754309021,2437.678519687298,1312.6569619980996,0,0.9156447822171425,32,95.30198078427651,2,32,69.58087227966358,81.07011656268509,692.5466639613143,437.01918629032406,114.68227385514626,1.2813608399457834,0,0,100.0,49.79270584085595
14,4,0,0,2792,4103.726165571136,22.362757332702124,1568.515661856668,822.6167468949965,3,0.6180807862361196,4,12.32410272304157,8,43,46.65798730879339,50.467008157452334,699.6008407504983,609.8902329759312,90.3189720842801,2.0599091207032862,0,0,100.0,61.35261226440114
13,0,0,0,4071,5156.164029658804,80.13483136898101,1574.392876941457,1950.4361247536854,3,0.5594911053895502,32,65.4676235421662,16,48,55.080927304067636,52.05769528050934,1549.2214146133183,1455.8967514646636,110.57947311899198,1.5445972757264168,0,0,100.0,88.81894717480013
2,0,0,0,2414,2626.243464246396,48.78838686045566,1478.292705068108,875.5339001831991,1,0.9672608266998066,8,23.602483086745135,17,5,41.28628457823928,45.59958391124724,1034.3525870893716,278.7090522377786,72.88757534365486,2.341771460122225,0,1,63.66818177167339,49.250081242708916
0,2,0,0,812,1038.0861326473969,51.093649908025576,296.37088986744243,172.0914531528574,7,0.5192059163387894,32,81.33589431108967,17,13,19.282102119994665,18.449293265693775,101.45504330217591,67.97104708181168,54.884280314600645,0.0,1,0,55.10403558140327,46.393784723294
4,3,0,0,4112,3948.2112413846617,62.70989592353794,1237.5371512631737,1167.4897399213596,1,0.6997662708475133,32,85.59443541653101,17,5,56.886452122411896,64.9942931791274,1686.0261596446146,285.4040301406716,83.33650381009276,1.5905470164309394,0,0,95.25310897064202,62.972066695597974
22,5,1,1,1054,1579.4995359981829,31.8852303856356,350.5971820625095,547.5902931233326,3,0.7368310602649374,4,11.803649655554974,8,35,21.472186227471642,19.441028898045122,364.8966157460082,372.7410022893878,72.85246449012035,0.24083067830965427,0,0,47.773032846490956,48.90746088351046
13,4,0,0,3805,4192.195477767495,58.03607247953268,1300.1260930910332,1663.4710035406304,6,0.8411581720043404,32,108.02557217010707,6,15,49.92012334550845,46.962247078386106,1043.2662495817892,1093.7712873874525,88.5389991071968,0.674470576343446,1,0,100.0,43.219099340571745
6,6,1,0,2896,4205.513864285627,83.98730936609603,2393.6063627545764,1301.722185245332,6,0.8894076399615886,8,17.213602358897464,8,40,61.16521352307622,62.33288643631912,1190.5092335843756,977.0538313245817,98.09236460139718,2.3212545042587784,1,0,100.0,59.66929055007765
8,1,0,0,399,439.5218961648523,57.56799954807282,120.88680964473541,135.02432820490677,2,0.7676546627053521,8,25.672367887343455,2,34,8.132988427203829,9.398467286790058,137.18283271115646,62.577394152344596,63.805626719722035,0.8406130024731562,0,0,27.410910853039535,36.22060804384151
14,0,0,0,3014,4369.389310211034,9.888469143075268,1230.3551436560304,1240.8523766014164,1,0.5138572352806089,8,20.8059327392239,17,55,38.0753463051473,41.37304972632275,1400.6500681064474,692.1890122068144,98.11856233914617,0.2609937679337634,0,0,90.07184376327677,81.45462137634067
14,5,1,0,736,761.7451394504526,34.650018467658654,335.16097410252956,85.31605237224457,0,0.9791109457052084,4,14.617051867006692,12,28,14.485401957652075,15.996307696633016,43.185591871398714,71.6895237285715,48.110056663836986,1.3764061551312452,0,0,18.363048928679635,50.028078885496036
9,4,0,0,4687,6244.8654783572365,45.4179244666076,2665.1924080030167,1720.5662257560848,2,0.8070979126686273,8,30.304890256442018,1,42,111.87777157721642,98.09792499913173,1969.7766751692313,344.8889695502788,108.21212259491074,0.5014996340360746,0,0,100.0,63.87448558500877
12,1,0,0,3176,4655.067673987725,45.792930742307874,1258.65312478483,1589.7721630687545,3,0.8991576080761098,8,17.594269177570144,5,31,54.043980994496046,51.494410494922036,1749.1301834670387,702.1728170813733,101.8090571652935,1.5532401682448347,0,0,100.0,54.29472301781629
18,5,1,1,4506,5642.352255165093,14.315792639722007,1476.6371434714151,1233.5622705541807,1,0.6989920897559789,8,29.996109913937133,19,27,32.2465427476111,35.355131901462784,984.5598954840888,611.27258312292,103.5213037510342,1.0348276983992766,0,1,100.0,72.18722907274736
6,3,0,0,2805,3574.399320808969,56.70061343598526,882.128815526914,986.8694008917587,5,0.5250699356003107,32,98.63634031299796,13,38,51.58114405733919,61.510400499583454,756.1034611394891,650.405532080848,104.4757691328078,2.3306013119567024,1,0,95.72856096154477,69.28903693944952
16,3,0,0,3574,3116.600808546708,84.5741371836852,1696.7840448729482,1177.908256440357,0,0.5396855335218579,16,37.243210100954016,1,58,23.89839762338046,22.794234567393882,647.9053538788372,717.4711979372852,82.61914198138994,2.0633581032491377,0,0,55.27043270129994,64.96910039185244
19,4,0,1,3674,4158.7988601161205,10.59728207559168,1920.4255524755151,630.5164588239757,4,0.8701252176859637,32,64.60605949961834,10,39,23.650213551230195,27.856653172712047,547.526700851236,214.92020846742784,96.48701908867899,0.0,1,0,92.97344097624855,65.12168299646363
3,6,1,0,2782,3952.46747781341,91.35627982292152,2297.8786995090068,727.8181514888867,5,0.6020120380363615,4,12.836175470925966,4,11,41.45178263461783,42.06916797707959,826.255509611814,235.8752380050464,100.87683128157175,1.4594218471971723,1,0,88.23793642612523,31.13837746239716
4,1,0,0,1743,1688.3340911850992,114.83709834079772,449.6597720136823,224.7092594813583,0,0.9110355235350222,32,98.05161788010865,11,49,30.159522905112723,33.206748775652244,300.12549291484726,175.4715884532764,69.17355100599111,1.4834656158210349,0,0,52.48990478335385,65.05357761302082
22,3,0,1,2942,3977.154789998426,6.073887982734442,1528.187724786104,994.5805461098004,0,0.6211426652951201,16,54.90149009645981,6,12,28.51725189077291,23.392984127205587,544.3674610903958,553.0576712152141,91.7147629215105,2.027093905133427,0,0,79.46848515550958,39.22630385149608
6,4,0,0,3861,4915.041108362312,27.274616332196633,2443.849651726556,1729.5774943460194,3,0.624409380271948,32,96.43396498810836,3,31,93.12242903587298,75.01036068503512,1298.7694795768841,1021.7485953654269,114.15568753533385,1.6039677554112368,0,0,100.0,50.637184674950724
12,3,0,0,4230,4044.2614415967314,67.50109496970862,1154.3103849307315,932.4655548394733,2,0.5469739463436354,8,16.355889747847623,5,31,24.135113901564754,28.453971991323876,485.77846102083396,280.21419969039346,98.53006664598314,0.40157530423095666,0,0,70.42800507112688,61.86782755087524
14,3,0,0,734,732.4981212666802,30.075690953257915,347.109395499288,88.59708149265678,4,0.567417672323499,16,45.844480722318536,12,53,3.8428811923713586,3.2398179676345364,66.20365839181896,33.51715575226479,50.163140470249985,1.7061851129846828,1,0,25.28616961157506,72.82289150980999
10,5,1,0,4390,4825.894646070903,92.93199364295481,1879.7889622845503,864.1310392294712,2,0.5610458049186273,16,58.915891396461774,1,13,30.56311507513407,34.61383191411403,511.42721220017427,287.88741560275685,96.39934287766414,0.2979923027129679,0,0,85.67704296359538,37.039859978512794
3,5,1,0,2969,2635.256048616724,40.895446220335955,981.1888919257125,966.9069431354519,2,0.520244241371957,32,88.48756772011829,13,57,26.630606046571597,23.100872989326867,708.3956783113181,480.0065302280087,72.05592308208529,0.5277621966453289,0,0,60.24748702061442,74.24047718850645
12,3,0,0,3806,5478.203809888895,38.766907466560575,2509.012183452073,1464.0895926321725,2,0.6136671105444711,32,80.78101795957159,11,10,74.7183903474011,78.63602962909931,2000.1188080159338,692.5530571267655,103.20956750800661,2.034258205240362,0,0,100.0,50.53293599126768
6,2,0,0,3333,4391.395228393613,5.106245715095817,1699.8115249845403,1643.353934513932,4,0.5107932057422531,32,82.63384223700567,14,6,81.436646641625,81.79888775616247,1441.591377355773,869.842650688724,100.93474818897829,1.5357286899595952,1,0,100.0,51.33372737954135
